0.0	274.0	51.60437037037035	85.54591999999985
0.0	642.0	23.021592592592572	53.660720000000026
0.0	908.0	89.8395185185185	0.31088000000011107
10.0	274.0	50.77766666666652	84.73480000000023
10.0	642.0	23.399584367365925	52.826057778281665
10.0	908.0	89.91437037037045	1.2948000000002935
20.0	274.0	49.43211111111111	84.58667999999989
20.0	642.0	23.816396888771656	51.993120005906526
20.0	908.0	89.1403888941581	2.1610500003410493
20.0	1022.0	0.014814814814780291	90.22468000000003
30.0	274.0	48.21022559185874	84.6621090947221
30.0	642.0	24.243861124120862	51.14902000138045
30.0	908.0	88.9995791267784	3.1250618182897942
30.0	1022.0	2.05576429378464	90.627843649834
40.0	274.0	47.01100000000001	84.72620000000006
40.0	642.0	24.6834166771226	50.291900000832754
40.0	908.0	88.87782594177447	4.026452238642548
40.0	1022.0	4.05722222222205	91.03379999999987
50.0	274.0	45.834925926078526	84.74524000118663
50.0	642.0	25.044785189624463	49.43565600025522
50.0	908.0	88.75722222222224	4.926719999999989
50.0	1022.0	6.0231629560508155	91.41939601217501
60.0	274.0	44.80952910824527	84.75119429001666
60.0	642.0	25.30062962962961	48.59588000000031
60.0	908.0	88.78367284195993	5.802946666787534
60.0	1022.0	8.148535348813187	91.52761092410032
70.0	274.0	44.00582539748966	84.80757142938529
70.0	642.0	25.53146296601562	47.796836000190694
70.0	908.0	88.50259259259258	6.70819999999992
70.0	1022.0	10.364185185185187	91.5997200000001
80.0	274.0	43.34108888702521	84.8211520004304
80.0	642.0	25.663407410021215	47.00816000013248
80.0	908.0	88.41360269348505	7.686625454614101
80.0	1022.0	12.723592592592578	91.48188000000005
90.0	274.0	42.66666666666665	84.8266799999999
90.0	642.0	25.762721255364006	46.20822105305649
90.0	908.0	88.43474074074072	8.7154799999999
90.0	1022.0	15.075177793975463	91.18900001950834
100.0	274.0	42.08640740740737	84.86668000000009
100.0	642.0	25.867359260445923	45.386132000055
100.0	908.0	88.6725185185185	9.769520000000398
100.0	1022.0	17.32586870770066	90.75013818992034
110.0	274.0	41.555472222477775	84.923190000315
110.0	642.0	25.966985186939297	44.53992000008924
110.0	908.0	88.98022221412266	10.842808000705872
110.0	1022.0	18.111518529077898	89.89782000108733
120.0	274.0	41.01744444470112	84.96888000037188
120.0	642.0	25.980822222173185	43.685704000050976
120.0	908.0	89.42492592592592	11.912719999999979
120.0	1022.0	18.987603725353623	88.87857600598721
130.0	274.0	40.487666666666655	85.03332
130.0	642.0	26.024524692322515	42.832066666751416
130.0	908.0	89.77233333333339	12.98747999999989
130.0	1022.0	21.06061282602056	88.03064729032059
140.0	274.0	39.95062962962962	85.0800000000001
140.0	642.0	26.085925925925903	41.9738000000001
140.0	908.0	90.06031986098397	14.043647272997362
140.0	1022.0	22.94514481723356	87.03648364759488
150.0	274.0	39.46432407370953	85.12681000064077
150.0	642.0	26.133777777777734	41.099694545535215
150.0	908.0	90.38067777301484	15.081272000309696
150.0	1022.0	24.972619062939117	86.07363429125485
160.0	274.0	38.89661111111112	85.17332000081666
160.0	642.0	26.20974444574124	40.21203600006402
160.0	908.0	90.69318888290326	16.089524000426252
160.0	1022.0	26.920690260731316	85.21652000999154
170.0	274.0	38.35803703703705	85.20668
170.0	642.0	26.31839629842793	39.300424000100804
170.0	908.0	90.31630865330516	17.06770000132849
170.0	1022.0	28.771140768610714	84.34442000942795
180.0	274.0	37.81106878365762	85.27469142884144
180.0	642.0	26.452222222222215	38.37768000000011
180.0	908.0	89.76288888888891	18.030080000000055
180.0	1022.0	30.61691484300018	83.46176000992244
190.0	274.0	37.26920105805353	85.33334286121004
190.0	642.0	26.479569022376886	37.43713818188013
190.0	908.0	89.21032222995629	18.910680001000912
190.0	1022.0	32.46566666666683	82.58339999999976
200.0	274.0	36.66939506030294	85.39212000069
200.0	642.0	26.411695472502682	36.482186666708
200.0	908.0	88.70066666666665	19.699919999999906
200.0	1022.0	34.23759259259259	81.69531999999975
210.0	274.0	36.13049074082918	85.43883000025659
210.0	642.0	26.280580244578832	35.531768889004525
210.0	787.0	10.54684259030106	87.11903000010977
210.0	908.0	88.30937654892938	20.382283333954092
210.0	1022.0	35.98696296296298	80.82047999999986
220.0	274.0	35.49188888897697	85.50013333354741
220.0	642.0	26.145074067031725	34.570428000334914
220.0	787.0	10.640217596603815	86.38111500031471
220.0	908.0	87.97407407407414	21.05327999999986
220.0	1022.0	37.77946130986504	79.93859273785517
220.0	1162.0	22.07888888888878	0.009520000000122764
230.0	274.0	34.86566666707894	85.56982000042694
230.0	642.0	26.018930039189453	33.59205777787082
230.0	787.0	11.38923707942673	85.67696002006045
230.0	908.0	87.5991481481482	21.722920000000272
230.0	1022.0	39.55722222222222	79.0476000000001
230.0	1162.0	21.31896297482474	0.9847163651642177
240.0	274.0	34.2601111111111	85.65388000000013
240.0	642.0	25.156370358716067	32.84557200351003
240.0	787.0	11.6095833977257	85.49035227924008
240.0	908.0	87.16413580410922	22.301866667374384
240.0	1022.0	41.012623494750564	78.06621333820686
240.0	1162.0	20.591222222222235	1.9586799999993334
250.0	274.0	33.66787962970877	85.73907000020455
250.0	642.0	24.080245766403895	32.15429091635201
250.0	787.0	11.248192590925152	85.54220000282925
250.0	908.0	86.47638720907271	22.711720001227604
250.0	1022.0	41.73208890353316	76.86704000150087
250.0	1162.0	19.95233333333332	2.8560800000002473
260.0	274.0	33.02414814826667	85.82761000001227
260.0	642.0	23.005168713736346	31.454226669609962
260.0	787.0	10.920370370370449	85.4751200000004
260.0	908.0	85.80111111111133	23.135320000000377
260.0	1022.0	42.532222222222224	75.63560000000024
260.0	1162.0	19.36030865105131	3.7108966678616184
270.0	274.0	32.39860494028711	85.9155600003993
270.0	642.0	21.988214793645934	30.728056005729627
270.0	787.0	10.818999999999956	85.40480000000002
270.0	908.0	85.02521212689106	23.587618183670713
270.0	1022.0	43.31100000000014	74.35151999999988
270.0	1162.0	18.83415825371304	4.537909091343408
280.0	274.0	31.757787036459888	85.99829000008526
280.0	642.0	20.947472612068136	30.012670490081632
280.0	787.0	11.097407407407363	85.42640000000034
280.0	908.0	84.13481481481483	24.07652000000013
280.0	1022.0	44.10822222222232	73.08291999999994
280.0	1162.0	18.333222222222282	5.369079999999826
290.0	274.0	31.12953703706374	86.05538000014548
290.0	642.0	19.894766654319053	29.305368003474825
290.0	787.0	10.993177777765842	85.3945120000023
290.0	908.0	83.25467004506021	24.662090912551662
290.0	1022.0	44.868915843322874	71.80381818377725
290.0	1162.0	18.206861950069843	6.300389091053944
300.0	274.0	30.440296295649695	86.11954666765826
300.0	642.0	18.910888860296236	28.547185460778334
300.0	787.0	11.043333333333297	85.36711999999966
300.0	908.0	82.29529630598859	25.23728400296818
300.0	1022.0	45.60646298864658	70.5365800023452
300.0	1162.0	18.39833333333335	7.298199999999895
310.0	274.0	29.832638888884084	86.1732900000186
310.0	642.0	17.951366654029464	27.75984800283709
310.0	689.0	12.46344444444445	86.47592000000003
310.0	787.0	11.0404583334824	85.3845050000237
310.0	908.0	81.2011037128424	25.751200004072246
310.0	1022.0	46.325740740740954	69.26612000000006
310.0	1162.0	18.541380467975895	8.268072727462368
320.0	274.0	29.141962962962957	86.24668000000042
320.0	642.0	17.224176306574655	26.84889137434624
320.0	689.0	12.873888888888896	86.48332000000039
320.0	787.0	11.026407407407406	85.39982285714302
320.0	908.0	80.03933333333333	26.24967999999995
320.0	1022.0	47.063171734578134	67.9948290926697
320.0	1162.0	18.66648148148148	9.205519999999865
330.0	274.0	28.405370370523205	86.31112000029617
330.0	642.0	16.89061308256691	25.77405038857023
330.0	689.0	13.114243503907588	86.51541767974805
330.0	787.0	11.039518518518507	85.39632000000012
330.0	908.0	78.85248485639782	26.73911636705668
330.0	1022.0	47.83103703703716	66.7253199999999
330.0	1162.0	18.71166666666673	10.113479999999981
340.0	274.0	27.79432098917595	86.37556000022983
340.0	642.0	16.68291974609027	24.671400000341066
340.0	689.0	13.131407407407389	86.50420000000025
340.0	787.0	10.857808643399949	85.52708666677006
340.0	908.0	77.70185185185184	27.241280000000074
340.0	1022.0	48.60101011932721	65.4633927292852
340.0	1162.0	19.024862958864137	11.052300000240223
350.0	274.0	27.150768518724107	86.47823000005559
350.0	642.0	15.683648140464642	23.958108005340648
350.0	689.0	12.996597880259674	86.4291085723292
350.0	787.0	10.897936507122456	86.03146857150534
350.0	908.0	76.58037037037037	27.707080000000133
350.0	1022.0	49.42332325306505	64.20134545721737
350.0	1162.0	19.354280856071313	12.0447166673992
360.0	274.0	26.509694445406268	86.62159000026946
360.0	642.0	14.347543203090465	23.520804447911132
360.0	689.0	13.977509259259207	85.93392000147418
360.0	787.0	10.980044444051723	86.31615200002244
360.0	908.0	75.45550741446301	28.162380003545024
360.0	1022.0	50.221750859206516	62.966938183824375
360.0	1162.0	19.77425925925916	13.089199999999721
370.0	274.0	25.724518516886558	86.61149000058316
370.0	642.0	13.03248887912882	23.074044005120413
370.0	689.0	15.645555555555504	85.93412000000001
370.0	787.0	10.65237036892664	86.09418000103801
370.0	908.0	74.46518518518506	28.53520000000003
370.0	1022.0	51.03092592592591	61.725120000000125
370.0	1162.0	20.76751850279465	13.974672730902855
380.0	274.0	24.900796296145273	86.58725000073957
380.0	642.0	11.765301754532025	22.626684051579673
380.0	689.0	16.891999998719864	86.07526666693559
380.0	787.0	11.118444444444446	86.16172000000006
380.0	908.0	73.60914815285142	28.843072729491436
380.0	1022.0	51.84056568445534	60.468858185144825
380.0	1162.0	21.84827271520593	14.773381821028691
390.0	274.0	24.05951322527323	86.56109714421291
390.0	642.0	10.558259259259085	22.19920000000002
390.0	689.0	17.20756481386009	86.73203000005117
390.0	787.0	13.02310185214311	86.1467700137868
390.0	908.0	72.87843210482725	29.14807333586424
390.0	1022.0	52.636666666666656	59.241599999999714
390.0	1162.0	22.893323219310314	15.57207273063142
400.0	274.0	23.15562962962963	86.57868000000008
400.0	642.0	9.482031461385153	21.74268600768272
400.0	689.0	17.534950615920163	87.49650666675564
400.0	787.0	14.939333333333321	86.10099999999989
400.0	908.0	72.10622222624386	29.455643638348196
400.0	1022.0	53.44489566370038	58.02467273322719
400.0	1162.0	24.0298148148148	16.287599999999998
410.0	274.0	22.21418518518514	86.6087200000004
410.0	642.0	8.703802461747994	20.958964445273125
410.0	689.0	17.754629628623398	88.26831428575815
410.0	787.0	16.859720542186825	86.03544730009986
410.0	908.0	71.41785926107833	29.72949200107792
410.0	1022.0	54.258956250011224	56.79051636630902
410.0	1162.0	25.10805722564861	17.044654548023175
420.0	274.0	21.25925925925926	86.64667999999978
420.0	642.0	8.191059165639363	19.97591907434355
420.0	689.0	17.79959259168528	89.17117333337472
420.0	787.0	18.746730650596447	85.95952730382947
420.0	908.0	70.8518518518518	29.97872000000029
420.0	1022.0	55.26092592592591	55.63512000000003
420.0	1162.0	25.988468000121724	17.89906182037612
430.0	274.0	20.302481481481465	86.69999999999959
430.0	642.0	7.721662040711003	18.977019155094865
430.0	689.0	18.319333331792436	89.62419000042871
430.0	787.0	20.595222222411678	85.88656000182311
430.0	908.0	70.26646296479406	30.241128000675133
430.0	1022.0	57.405716078785794	54.948920012294025
430.0	1162.0	26.99118518518518	18.782119999999622
